ID,GUID,URL,LAST_ACCESSED,CROP_TOP,CROP_RIGHT,CROP_BOTTOM,CROP_LEFT,exp_q1_res_count,exp_q1_mean,exp_q1_median,exp_q1_sd,exp_q2_res_count,exp_q2_mean,exp_q2_median,exp_q2_sd,exp_q3_res_count,exp_q3_mean,exp_q3_median,exp_q3_sd,exp_q4_res_count,exp_q4_mean,exp_q4_median,exp_q4_sd,exp_congruence_mean,exp_congruence_median,exp_congruence_sd,con_q1_res_count,con_q1_mean,con_q1_median,con_q1_sd,con_q2_res_count,con_q2_mean,con_q2_median,con_q2_sd,con_q3_res_count,con_q3_mean,con_q3_median,con_q3_sd,con_congruence_mean,con_congruence_median,con_congruence_sd
0211,65afaa6ffe8495c63d319857,https://cdn11.bigcommerce.com/s-n5l7a8q4vb/images/stencil/original/products/748/1446/Yvp08VRw__43438.1662132746.jpg,2023-10-30,0.169,0.746,0.831,0.305,9,3.0,3.0,1.224744871391589,9,3.4444444444444446,3.0,1.3333333333333333,10,3.0,3.0,1.4907119849998598,9,3.111111111111111,3.0,1.5365907428821477,1.444444444444445,0.0,1.0929162661382028,15,2.3333333333333335,2.0,1.2909944487358056,12,1.75,1.5,0.9653072991634227,21,2.6666666666666665,3.0,1.2780193008453875,1.833333333333333,3.0,0.6513742991447657
0212,65afaa6ffe8495c63d319858,https://cdn.webshopapp.com/shops/285805/files/408664587/luxury-tiles-magic-gold-marble-effect-600x1200mm-f.jpg,2023-12-21,0.564,0.808,0.973,0.447,8,2.875,3.0,1.1259916264596033,9,2.2222222222222223,2.0,1.2018504251546631,11,3.090909090909091,3.0,1.136181803634036,9,2.6666666666666665,3.0,1.118033988749895,2.814393939393939,3.0,0.2616394863887372,12,3.3333333333333335,3.5,1.7232808737106584,19,2.789473684210526,2.0,1.6525719808972872,13,2.4615384615384617,2.0,1.1982893790305562,1.7435897435897436,3.0,1.0499829893602044
0213,65afaa70fe8495c63d319859,https://www.tileclub.com/cdn/shop/products/Golden-Stars-Calacatta-Gold-and-Brass-Mosaic-Tile-6.jpg,2024-01-07,0.0,0.731,0.731,0.0,9,1.1111111111111112,1.0,0.3333333333333333,9,2.111111111111111,2.0,1.0540925533894598,10,1.5,1.0,0.7071067811865476,9,2.0,2.0,1.118033988749895,3.5,4.0,2.701087738452597,13,2.3846153846153846,2.0,1.2608503439122305,15,2.8,2.0,1.740279123753264,16,3.375,4.0,1.3601470508735443,1.9807692307692308,4.0,0.958857559682067
0214,65afaa70fe8495c63d31985a,https://www.tilemountain.co.uk/img/2300/2300/resize/catalog/product/m/e/metro-matt-black-tiles-google-image.jpg,2023-10-30,0.244,0.467,0.711,0.0,10,2.8,3.0,1.1352924243950937,9,3.333333333333333,3.0,1.3228756555322951,10,3.3,3.0,0.6749485577105528,9,2.888888888888889,3.0,1.0540925533894598,2.011111111111112,0.0,2.0249811644708604,22,3.8636363636363638,4.0,0.8888437939499212,13,2.5384615384615383,2.0,1.3913653136029502,18,4.166666666666667,4.0,0.8574929257125442,3.2564102564102573,4.0,1.067744775780812
0215,65afaa70fe8495c63d31985b,https://www.stonetiledepot.com/wp-content/uploads/2022/03/wood-look-tile-800x800.png,2023-11-16,0.062,0.829,0.78,0.111,10,2.5,3.0,1.1785113019775793,9,1.8888888888888888,2.0,1.2692955176439846,10,3.3,3.5,1.5670212364724212,8,2.125,2.0,0.9910312089651148,4.6083333333333325,5.5,1.8187542981883245,15,3.466666666666667,4.0,1.1254628677422756,6,4.0,4.0,0.6324555320336759,16,3.1875,3.0,1.1672617529928753,1.625,2.0,1.0696124419183988
0216,65afaa70fe8495c63d31985c,https://www.tilemountain.co.uk/img/2300/2300/resize/catalog/product/m/e/metro_aqua_wall_tile_440315_roomset.jpg,2023-10-30,0.0,1.0,0.602,0.398,9,3.0,3.0,1.0,9,2.7777777777777777,3.0,1.0929064207170005,10,3.2,3.0,0.7888106377466155,9,2.4444444444444446,3.0,1.0137937550497031,2.488888888888889,0.0,0.9260811039608574,20,3.1,3.0,1.1192102478745307,17,2.7058823529411766,3.0,1.212678125181665,10,2.8,3.0,0.9189365834726815,0.7882352941176469,0.0,0.587483083417967
0217,65afaa70fe8495c63d31985d,https://images.victoriaplum.com/vp_prod_images/f19347a5-d355-41d4-a7df-7f3040a9475e.jpg,2023-10-30,0.0,1.0,0.746,0.254,10,2.4,2.0,0.8432740427115678,9,2.6666666666666665,2.0,1.0,11,2.727272727272727,3.0,1.2720777563426766,8,2.625,2.5,0.7440238091428449,1.023484848484848,3.5,1.7408877988879272,17,3.2941176470588234,4.0,1.4901638283404002,26,3.0,3.0,1.0954451150103321,22,3.1363636363636362,3.0,1.166821263721167,0.5882352941176467,2.0,0.789437426660136
0218,65afaa70fe8495c63d31985e,https://www.tilebar.com/media/catalog/product/cache/2270f03c9e16417ec0e6c7cc04a76711/s/s/ss2-v2-tlfbbvgrn4x12.jpg,2023-10-30,0.0,0.786,0.786,0.0,9,3.0,3.0,1.118033988749895,9,3.333333333333333,4.0,0.8660254037844386,11,2.8181818181818183,3.0,1.3280197150781925,9,2.888888888888889,3.0,0.7817359599705717,1.6565656565656566,3.0,1.8908598502883187,18,3.5,4.0,1.2485285456935955,18,3.0,3.0,0.9701425001453319,25,3.4,4.0,1.118033988749895,1.0,2.0,0.5567720910965273
0219,65afaa70fe8495c63d31985f,https://hoteldesigns.net/wp-content/uploads/2022/10/ADB0425-2.jpg,2024-01-07,0.458,0.339,0.875,0.078,10,1.2,1.0,0.4216370213557839,9,2.111111111111111,2.0,1.4529663145135578,11,1.3636363636363635,1.0,0.504524979109513,9,1.8888888888888888,2.0,1.0540925533894598,3.2585858585858585,4.0,3.643555453753269,21,3.0952380952380953,3.0,1.4800257398019099,18,2.5,2.0,1.3394467690277294,17,3.1176470588235294,3.0,1.3639259941972874,1.2352941176470589,2.0,0.28115794154836093
0220,65afaa70fe8495c63d319860,https://i5.walmartimages.com/asr/49b3ffb9-e09b-4806-81f3-bade49f4e4ec.a6b40f0b125292adfd46a0964bd3a44d.jpeg,2023-11-16,0.0,0.653,0.653,0.0,9,3.4444444444444446,4.0,1.3333333333333333,9,2.111111111111111,2.0,1.1666666666666667,10,3.8,4.0,1.3165611772087666,8,1.875,2.0,0.9910312089651148,7.108333333333333,8.0,1.176800883646755,14,3.7142857142857144,4.0,0.9944903161976938,25,3.92,4.0,0.7593857166596345,15,3.533333333333333,4.0,1.4074631010979937,0.7733333333333334,0.0,1.2961547688767183
0221,65afaa70fe8495c63d319861,https://www.aparici.com/storage/lined-azulejos-aparici-coleccion-pagina-2-1681726517V8H7T.jpg,2023-11-16,0.631,0.682,0.961,0.274,8,1.875,2.0,0.8345229603962802,9,2.6666666666666665,3.0,0.8660254037844386,10,2.0,2.0,1.0540925533894598,8,1.75,2.0,0.7071067811865476,2.875,3.0,1.0724597599968952,16,3.1875,3.0,1.1672617529928753,14,2.142857142857143,2.0,1.027105182026191,18,3.5,4.0,1.3394467690277294,2.7142857142857144,4.0,0.6246831740030769
0222,65afaa70fe8495c63d319862,https://www.tileclub.com/cdn/shop/files/Specked-Beach-Blue-Glossy-Squares-Glass-Pool-Tile-kitchen.jpg,2023-12-21,0.0,0.696,0.696,0.0,8,1.75,1.5,1.035098339013531,9,1.7777777777777777,1.0,1.092906420717,10,2.4,2.5,1.1737877907772671,9,1.6666666666666667,1.0,0.8660254037844386,2.227777777777777,5.0,0.9810952426819544,19,3.5789473684210527,4.0,1.261207070569223,13,2.3076923076923075,2.0,1.2506408613597126,17,3.2941176470588234,4.0,1.3117119482928095,2.5425101214574903,4.0,0.12214217386619364
0223,65afaa70fe8495c63d319863,https://www.theantiquefloorcompany.com/sites/default/files/client-installations/IMG_3524.jpg,2024-01-15,0.465,0.797,0.891,0.229,9,1.2222222222222223,1.0,0.4409585518440984,9,2.333333333333333,2.0,1.6583123951777,10,1.6,1.5,0.6992058987801011,9,1.0,1.0,0.0,4.377777777777778,3.5,5.233184532469102,16,3.125,3.5,1.4548768561863463,19,1.9473684210526316,2.0,0.9112679939102142,16,2.5625,2.0,1.459166428707386,2.3552631578947367,3.0,1.0957968695943436
0224,65afaa70fe8495c63d319864,https://www.tileclub.com/cdn/shop/products/textured-wooden-beige-brick-marble-mosaic-tile-kitchen-backsplash-cropped.jpg,2024-01-15,0.252,1.0,0.796,0.456,9,1.5555555555555556,1.0,0.7264831572567789,9,2.111111111111111,2.0,1.0540925533894598,11,2.363636363636364,2.0,1.12006493318265,9,1.4444444444444444,1.0,0.7264831572567789,3.313131313131314,4.0,1.508354723910294,20,3.45,4.0,1.1459310165698642,10,2.5,2.5,1.0801234497346435,21,3.3333333333333335,3.0,1.1105554165971787,1.9000000000000004,3.0,0.13161513367044142
0225,65afaa70fe8495c63d319865,https://images.victorianplumbing.co.uk/products/otsu-kit-kat-mosaic-tile-sheet-gloss-light-teal-295-x-295mm/mainimages/otkkglt-l3.jpg,2023-12-21,0.0,1.0,0.774,0.226,9,2.555555555555556,2.0,1.509230856356236,9,3.555555555555556,4.0,1.4240006242195884,10,3.4,4.0,1.1737877907772674,10,2.7,3.0,1.4181364924121764,3.7,7.0,1.012193328544318,11,3.090909090909091,3.0,0.9438798074485389,20,2.5,2.0,1.4689774459950382,19,3.1052631578947367,4.0,1.2864566686188532,1.2105263157894735,4.0,1.0501952770929985
0226,65afaa71fe8495c63d319866,https://cdn.mos.cms.futurecdn.net/rnjFAv7t6kcHKVgW9qxog3-768-80.jpg,2024-01-07,0.05,0.66,0.55,0.06,10,3.3,3.0,1.1595018087284057,9,3.6666666666666665,4.0,0.7071067811865475,10,3.5,3.5,0.8498365855987975,9,3.6666666666666665,4.0,0.7071067811865476,1.2666666666666666,3.5,1.4999148870378245,19,3.789473684210526,4.0,0.9176629354822471,25,3.04,3.0,1.2069244660154448,30,3.033333333333333,3.0,1.0980651740387641,1.5122807017543858,2.0,0.5785230610663954
0227,65afaa71fe8495c63d319867,https://www.ceramichemusa.it/media/wysiwyg/DSC4186.jpg,2024-01-07,0.081,0.936,0.689,0.456,10,1.0,1.0,0.0,9,1.1111111111111112,1.0,0.3333333333333333,10,1.4,1.0,0.6992058987801011,10,1.2,1.0,0.4216370213557839,1.2888888888888883,0.0,2.1859213843627536,15,2.933333333333333,4.0,1.791514389985135,18,2.388888888888889,2.0,1.1447521637192346,18,2.888888888888889,2.5,1.604731565930206,1.0888888888888886,4.0,1.2935244525318006
0228,65afaa71fe8495c63d319868,https://www.tileclub.com/cdn/shop/products/cosmo-silver-outdoor-floor-sq.jpg,2024-01-15,0.238,0.762,1.0,0.0,10,2.7,2.5,1.0593499054713802,9,2.6666666666666665,3.0,1.118033988749895,10,2.4,3.0,1.2649110640673518,9,1.7777777777777777,1.0,1.2018504251546631,3.033333333333334,6.5,0.7004999121926829,20,3.4,4.0,0.8825799501580878,18,3.5555555555555554,4.0,1.1991282236408358,13,2.8461538461538463,3.0,1.3445044840729643,1.4188034188034182,2.0,0.9238490678297531
0229,65afaa71fe8495c63d319869,https://hips.hearstapps.com/hmg-prod/images/the-home-depot-marazzi-zellige-bosco-4-in-x-4-in-glazed-ceramic-wall-tile-1652191903.jpeg,2023-11-30,0.164,0.792,0.636,0.477,12,3.25,3.0,1.5447859516333116,9,3.0,3.0,1.224744871391589,11,3.1818181818181817,4.0,1.3280197150781925,10,3.2,3.0,0.6324555320336759,0.7681818181818185,3.0,2.8402661024855105,23,3.130434782608696,4.0,1.3916748518532023,16,2.6875,3.0,1.3022416570411703,19,2.736842105263158,2.0,1.4848159355870005,0.8858695652173916,4.0,0.3651485570916604
0230,65afaa71fe8495c63d31986a,https://i.pinimg.com/736x/45/f0/bc/45f0bcd23008e5666fbeadf615a8e18d.jpg,2023-12-21,0.074,0.999,0.87,0.004,10,2.4,2.0,1.2649110640673518,9,2.888888888888889,2.0,1.4529663145135578,11,2.4545454545454546,2.0,1.2135597524338355,9,1.3333333333333333,1.0,0.7071067811865476,4.721212121212121,3.0,2.288929911614547,19,2.736842105263158,3.0,1.3267380744248862,16,2.375,2.0,1.408308678285174,13,3.5384615384615383,4.0,1.2659242088545835,2.3269230769230766,4.0,0.28476893886118093
0231,65afaa71fe8495c63d31986b,https://oldsouthflooring.files.wordpress.com/2015/09/img_4520.jpg,2023-11-16,0.067,0.911,0.467,0.377,8,2.375,2.5,1.3024701806293193,9,1.5555555555555556,1.0,1.3333333333333337,11,2.272727272727273,2.0,1.2720777563426766,10,1.0,1.0,0.0,4.842171717171716,5.5,4.030392424286643,19,3.473684210526316,4.0,1.0733344230135038,19,3.0,3.0,1.247219128924647,14,2.142857142857143,2.0,1.027105182026191,2.6616541353383463,4.0,0.4402278937969122
0232,65afaa71fe8495c63d31986c,https://www.ceramichemusa.it/media/wysiwyg/bianco.jpg,2024-01-08,0.114,0.717,0.489,0.483,10,2.0,2.0,0.9428090415820634,9,1.6666666666666667,1.0,0.8660254037844386,10,2.3,2.0,1.3374935098492586,9,2.4444444444444446,2.0,1.2360330811826103,2.6333333333333337,3.0,1.707628357795007,15,3.1333333333333333,3.0,0.990430401872025,14,2.7142857142857144,2.5,1.3259870882635918,20,2.8,3.0,1.2814465510343749,0.8380952380952378,1.0,0.6711133727831335
0233,65afaa71fe8495c63d31986d,https://img.archiexpo.com/images_ae/photo-g/63427-15521605.webp,2023-10-30,0.265,1.0,0.766,0.499,10,1.5,1.0,0.7071067811865476,9,2.333333333333333,2.0,1.224744871391589,10,2.1,2.0,0.9944289260117531,8,2.5,3.0,1.0690449676496976,3.2333333333333334,6.0,1.6275303122530684,14,3.857142857142857,4.0,1.2314558524297639,21,2.8095238095238093,2.0,1.600595127415038,17,3.5294117647058822,4.0,1.1788578719900635,2.095238095238096,4.0,0.8434745108499491
0234,65afaa71fe8495c63d31986e,https://bluegardentiles.com/cdn/shop/products/set-of-three-hand-painted-blue-and-white-6-tiles-azulejo-portuguese-antique-style-472.jpg,2024-01-15,0.508,0.906,0.93,0.344,11,1.5454545454545454,1.0,0.8201995322647243,9,1.2222222222222223,1.0,0.4409585518440984,10,1.9,2.0,0.5676462121975467,9,1.1111111111111112,1.0,0.3333333333333333,2.6898989898989893,3.0,1.5872862571476212,16,2.8125,3.0,1.0468205831628137,17,1.9411764705882353,1.0,1.2976222599091636,12,2.1666666666666665,2.0,1.2673044646258473,1.7426470588235294,4.0,0.5016033534926998
0235,65afaa71fe8495c63d31986f,https://img.hunkercdn.com/630x/media-storage/contentlab-data/4/27/58f03440d82c499796dd237dc26b9023.jpeg,2023-10-30,0.124,0.871,0.466,0.357,10,2.6,3.0,0.8432740427115678,9,3.111111111111111,3.0,1.1666666666666667,11,2.636363636363636,3.0,0.9244162777371754,9,2.2222222222222223,2.0,1.3944333775567923,2.7030303030303027,3.0,1.8957283934651656,16,2.8125,3.0,1.2763881332363862,15,2.7333333333333334,3.0,0.8837151016885368,18,2.7222222222222223,2.0,1.5264551613058028,0.18055555555555536,2.0,1.285480119234532
0236,65afaa71fe8495c63d319870,https://i.pinimg.com/736x/41/a3/9f/41a39f0b27361f91c3f264190e9cad83.jpg,2023-11-16,0.218,0.875,0.782,0.125,9,2.0,2.0,1.224744871391589,9,1.1111111111111112,1.0,0.3333333333333333,11,2.272727272727273,2.0,1.3483997249264843,8,1.125,1.0,0.3535533905932738,4.359848484848485,4.0,3.916390655577768,15,2.1333333333333333,2.0,1.0600988273786194,11,1.8181818181818181,1.0,1.1677484162422844,24,1.9166666666666667,2.0,1.0179547554081032,0.6303030303030304,2.0,0.29958732166836244
0237,65afaa71fe8495c63d319871,https://i.pinimg.com/564x/8d/c2/84/8dc284bcb5e5d6c15b5d99cfa0f6249b.jpg,2023-11-16,0.498,0.67,0.928,0.096,9,2.111111111111111,2.0,1.0540925533894598,9,1.2222222222222223,1.0,0.4409585518440984,11,2.363636363636364,2.0,1.3618169680781094,9,1.2222222222222223,1.0,0.6666666666666667,4.313131313131313,4.0,3.1500011354248256,16,2.5,2.5,1.0327955589886444,26,2.6153846153846154,2.0,1.2353759938390605,11,2.727272727272727,3.0,1.2720777563426766,0.45454545454545414,2.0,0.47856439470806444
0238,65afaa71fe8495c63d319872,https://i.pinimg.com/736x/30/f8/58/30f858a7218804db0cfc45c1f2772b55.jpg,2023-12-21,0.269,0.824,0.799,0.118,9,1.1111111111111112,1.0,0.3333333333333333,9,1.2222222222222223,1.0,0.4409585518440984,10,1.7,1.0,1.0593499054713802,8,1.25,1.0,0.4629100498862757,1.794444444444444,0.0,2.200001214456318,13,2.3846153846153846,2.0,1.1208970766356101,18,2.111111111111111,2.0,0.9633818428657449,19,2.473684210526316,2.0,1.0733344230135038,0.7251461988304095,0.0,0.3150304675397304
0239,65afaa72fe8495c63d319873,https://static.thcdn.com/images/large/webp//productimg/1600/1600/13220599-1584924677962430.jpg,2023-10-30,0.232,0.768,1.0,0.0,8,2.75,2.5,1.2817398889233114,9,2.4444444444444446,2.0,0.8819171036881968,10,2.6,2.5,1.1737877907772671,9,1.1111111111111112,1.0,0.3333333333333333,5.072222222222222,5.0,3.137090353859004,17,2.8823529411764706,3.0,1.2689736473414486,13,2.923076923076923,2.0,1.3821202589704018,17,2.8823529411764706,3.0,1.3173056280328643,0.08144796380090469,2.0,0.22629322325790646
0240,65afaa72fe8495c63d319874,https://www.tilemountain.co.uk/img/2300/2300/resize/catalog/product/b/r/briana-marine-floor-tiles-bathroom-floor-2300-2.jpg,2023-10-30,0.179,0.821,1.0,0.0,9,2.2222222222222223,2.0,0.97182531580755,9,2.333333333333333,2.0,1.224744871391589,11,2.4545454545454546,2.0,1.0357254813546264,9,1.3333333333333333,1.0,1.0,3.474747474747475,3.0,0.7944841481067431,18,3.8333333333333335,4.0,1.0431851677040116,18,2.4444444444444446,3.0,1.247219128924647,22,3.409090909090909,4.0,1.296849328880646,2.7777777777777777,2.0,0.5073283223532687
0241,65afaa72fe8495c63d319875,https://static.dezeen.com/uploads/2023/11/diamond-decor-atlas-concorde-dezeen-showroom_dezeen_2364_col_4-852x479.jpg,2023-11-30,0.219,0.628,0.781,0.312,9,1.4444444444444444,1.0,0.5270462766947299,9,2.555555555555556,3.0,0.8819171036881968,10,2.0,2.0,0.816496580927726,9,1.7777777777777777,2.0,0.8333333333333334,3.555555555555556,6.0,1.0814492333860075,19,2.736842105263158,3.0,1.2841817655680772,22,2.090909090909091,2.0,0.9211323729436767,16,2.75,3.0,1.2382783747337807,1.3181818181818183,2.0,0.726098785248801
0242,65afaa72fe8495c63d319876,https://www.crayfordtilecentre.co.uk/wp-content/uploads/2022/09/crayford-tile-centre-floral-hexagon-white-setting-main-800x960.jpg,2023-10-30,0.052,0.681,0.568,0.063,10,1.8,1.5,0.9189365834726816,9,2.6666666666666665,3.0,1.118033988749895,11,1.7272727272727273,2.0,0.6466697906828633,9,1.4444444444444444,1.0,0.5270462766947299,3.7393939393939393,6.5,2.045229928955313,17,2.6470588235294117,3.0,0.9963167462326072,12,3.1666666666666665,4.0,1.3371158468430429,12,3.8333333333333335,4.0,1.0298573010888745,2.3725490196078436,2.0,0.6815982012208712
0243,65afaa72fe8495c63d319877,https://cdn.5280.com/2022/09/Courtesy_Bode_Well_tile-960x720.jpg,2023-10-30,0.125,0.656,0.875,0.094,10,1.5,1.0,0.97182531580755,9,1.8888888888888888,2.0,1.0540925533894598,10,1.8,2.0,0.9189365834726816,9,1.6666666666666667,2.0,0.7071067811865476,1.2999999999999998,3.0,1.0938460489436053,17,3.1176470588235294,3.0,1.4090046549415864,16,2.375,2.0,1.3601470508735443,13,3.230769230769231,3.0,1.3008872711759818,1.7115384615384617,2.0,0.2162347675312093
0244,65afaa72fe8495c63d319878,https://www.crayfordtilecentre.co.uk/wp-content/uploads/2022/12/crayford-tile-centre-resina-jungle-avio-mix-setting-800x960.jpg,2023-10-30,0.055,0.84,0.611,0.173,10,1.7,1.5,0.8232726023485646,9,2.7777777777777777,3.0,1.563471919941143,10,1.8,1.5,0.9189365834726816,9,1.7777777777777777,1.0,1.092906420717,3.2555555555555555,6.0,2.394567790022055,17,3.1176470588235294,3.0,1.4090046549415864,17,2.3529411764705883,2.0,1.3666188418222285,23,3.4782608695652173,4.0,1.4730785703105929,2.250639386189258,4.0,0.21291945697672876
0245,65afaa72fe8495c63d319879,https://i.etsystatic.com/17434999/r/il/ab8c43/2697260983/il_fullxfull.2697260983_ctc7.jpg,2024-01-08,0.019,1.0,0.759,0.26,9,2.6666666666666665,3.0,1.118033988749895,9,3.2222222222222223,3.0,0.97182531580755,10,2.4,2.0,1.07496769977314,9,2.7777777777777777,2.0,1.301708279317776,2.5777777777777784,4.0,1.0327151795074323,21,3.2857142857142856,4.0,1.0071175275436894,20,2.6,2.5,1.0954451150103321,10,3.6,4.0,1.07496769977314,2.0,3.0,0.17665517493328542
0246,65afaa72fe8495c63d31987a,https://i.ebayimg.com/images/g/2PgAAOSwYppiBUZH/s-l1200.webp,2023-12-21,0.452,0.617,1.0,0.069,9,3.2222222222222223,4.0,1.0929064207170005,9,3.111111111111111,3.0,1.0540925533894598,10,3.6,3.5,0.966091783079296,9,2.7777777777777777,3.0,1.3944333775567928,2.5777777777777784,3.5,1.323838650760031,20,3.4,4.0,1.142481141154959,21,3.0952380952380953,3.0,1.0910894511799618,16,2.8125,3.0,1.42448821218944,1.1749999999999998,2.0,0.6667975220189564
0247,65afaa72fe8495c63d31987b,https://backend.eurobath.co.za/wp-content/uploads/2023/01/golden-arrow-marble-mosaic-tile-kitchen-sq_900x.webp,2023-12-21,0.046,0.954,0.8,0.2,10,1.9,2.0,1.1972189997378648,9,2.111111111111111,2.0,1.1666666666666667,11,2.363636363636364,2.0,0.674199862463242,8,2.5,2.0,1.0690449676496976,2.052525252525253,0.0,1.6666791108408376,21,3.7142857142857144,4.0,1.1464230084422218,13,2.3846153846153846,2.0,1.192927878405448,16,3.75,4.0,1.0645812948447542,2.730769230769231,4.0,0.2566931671213877
0248,65afaa72fe8495c63d31987c,https://tile.co.uk/cdn/shop/products/jungle-hot-close_660x660.jpg?v=1680769936,2023-10-30,0.059,0.87,0.929,0.0,9,1.6666666666666667,2.0,0.7071067811865476,9,3.0,3.0,1.5,10,2.1,2.0,0.8755950357709131,9,1.4444444444444444,1.0,0.5270462766947299,5.1000000000000005,6.0,3.087349424500176,22,3.227272727272727,4.0,1.1925090867905042,27,2.2962962962962963,2.0,1.4362026537637587,11,3.5454545454545454,4.0,1.4396969378057567,2.4983164983164983,4.0,0.49437570203050507
0249,65afaa72fe8495c63d31987d,https://www.wallsandfloors.co.uk/img/2300/2300/resize/catalog/product/l/i/lily-pink-tiles-1000.jpg,2024-01-07,0.133,0.928,0.615,0.281,10,1.2,1.0,0.6324555320336759,9,1.5555555555555556,1.0,1.0137937550497034,10,1.6,2.0,0.5163977794943223,9,1.4444444444444444,1.0,0.5270462766947299,1.3111111111111116,3.0,1.5975971820050892,11,2.0,2.0,0.8944271909999159,21,1.6666666666666667,1.0,1.0645812948447542,14,1.8571428571428572,1.5,1.0994504121565505,0.6666666666666665,2.0,0.41004644231326925
0250,65afaa72fe8495c63d31987e,https://hips.hearstapps.com/hmg-prod/images/edc020122velez-002-1638297324.jpg,2023-10-31,0.051,0.587,0.474,0.063,8,3.125,3.0,1.246423454758225,9,2.111111111111111,1.0,1.3642254619787415,10,3.0,3.0,0.9428090415820634,9,3.333333333333333,4.0,1.4142135623730951,3.791666666666667,9.0,1.5320155695936122,25,4.08,4.0,0.812403840463596,21,3.4285714285714284,4.0,1.3255726525328053,20,4.0,4.0,1.0760551736979407,1.3028571428571434,0.0,1.0263376241384186
0251,65afaa72fe8495c63d31987f,https://www.thespruce.com/thmb/jVaSGqg2eDpGRtFdxDkfQOyHL8s=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Mirth-studio-peel-and-stick-floor-tile-via-smallspaces.about.com-579bb8f73df78c3276657910.jpg,2023-10-31,0.167,0.889,0.834,0.444,8,1.375,1.0,0.5175491695067657,9,1.5555555555555556,1.0,0.7264831572567789,11,1.2727272727272727,1.0,0.4670993664969137,9,1.2222222222222223,1.0,0.6666666666666667,1.102272727272727,0.0,0.9272688694394966,8,2.75,2.5,1.4880476182856899,12,2.0,2.0,1.1281521496355325,23,2.8260869565217392,2.0,1.556574733569118,1.6521739130434785,1.0,0.8568451678671711
0252,65afaa73fe8495c63d319880,https://retrorenovation.com/wp-content/uploads/2018/10/Arterra_Kahlo_554-1.jpg,2024-01-15,0.152,0.843,0.994,0.013,9,1.7777777777777777,2.0,0.9718253158075502,9,2.4444444444444446,2.0,1.130388330520878,11,1.7272727272727273,2.0,0.7862453931068966,9,1.6666666666666667,1.0,1.0,2.383838383838384,3.0,1.060603496434394,15,2.2666666666666666,2.0,1.0997835284835873,17,2.588235294117647,3.0,1.2776356840572631,13,3.6153846153846154,4.0,1.2608503439122305,2.6974358974358976,4.0,0.3557043111473517
0253,65afaa73fe8495c63d319881,https://www.ceramichemusa.it/media/wysiwyg/bianco-antico._1.jpg,2024-01-08,0.325,0.918,0.884,0.523,8,1.625,1.0,1.1877349391654208,9,1.2222222222222223,1.0,0.6666666666666667,11,2.0,2.0,1.095445115010332,9,1.2222222222222223,1.0,0.4409585518440984,2.7361111111111107,3.0,2.669107610307633,20,3.0,3.0,1.2565617248750864,11,2.727272727272727,3.0,1.4206272622267313,11,2.090909090909091,2.0,1.044465935734187,1.8181818181818183,2.0,0.7523226529850886
0254,65afaa73fe8495c63d319882,https://i.pinimg.com/564x/d6/17/47/d61747e0eb4218bdeea5c65a310e21b0.jpg,2023-11-16,0.202,0.841,0.623,0.21,10,2.1,2.0,1.1972189997378648,9,1.3333333333333333,1.0,0.5,11,2.4545454545454546,2.0,1.2933395813657265,9,1.2222222222222223,1.0,0.4409585518440984,4.463636363636363,4.0,3.2543620883027486,14,2.4285714285714284,2.5,1.0163498575623617,18,2.0,2.0,1.0846522890932808,19,3.0,3.0,1.3333333333333333,2.0,2.0,0.633966951541943
0255,65afaa73fe8495c63d319883,https://www.porcelainsuperstore.co.uk/cdn/shop/products/herringbone-brown-4.jpg,2023-12-21,0.2,0.8,1.0,0.0,9,3.6666666666666665,4.0,1.0,9,2.4444444444444446,3.0,1.509230856356236,11,3.4545454545454546,4.0,1.439696937805757,10,2.3,2.0,1.3374935098492586,5.11010101010101,7.0,1.6298959970252065,18,4.111111111111111,4.0,0.7583952786593615,13,3.923076923076923,4.0,0.7595545253127499,18,3.0555555555555554,3.5,1.2589548523523144,2.1111111111111107,1.0,1.0011191473859058
0256,65afaa73fe8495c63d319884,https://storables.com/wp-content/uploads/2023/08/entryway-tile-ideas-10-tips-for-creating-a-stylish-welcome-1692604886.jpg,2024-01-08,0.417,0.555,0.883,0.245,9,1.3333333333333333,1.0,0.7071067811865476,9,1.3333333333333333,1.0,0.7071067811865476,11,2.090909090909091,2.0,1.136181803634036,9,1.0,1.0,0.0,3.2727272727272725,3.0,3.408545410902108,16,2.0,2.0,1.0327955589886444,18,1.8333333333333333,1.0,1.1504474832710556,12,1.6666666666666667,1.0,0.9847319278346618,0.6666666666666665,2.0,0.33143111087278765
0257,65afaa73fe8495c63d319885,https://5.imimg.com/data5/SELLER/Default/2021/6/JD/GN/VV/49801844/fd0d69e7bc5a42b58823515757ffdd37-1000x1000.jpg,2023-10-31,0.34,0.764,0.722,0.256,9,3.2222222222222223,3.0,1.4813657362192647,9,1.6666666666666667,1.0,1.118033988749895,10,3.6,4.0,1.07496769977314,9,2.4444444444444446,2.0,1.130388330520878,6.5777777777777775,10.0,1.231548451109357,21,3.2857142857142856,3.0,1.0555973258234952,16,3.875,4.0,1.0878112581387147,21,2.7142857142857144,3.0,1.230563169563316,2.321428571428571,2.0,0.34993168747964143
