SUPER_OPEID,mr_kq5_pq1,mr_ktop1_pq1,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top5pc,par_top1pc,k_median,k_top5pc,k_top1pc
7669,0.015520936,3.099571e-5,57700,0.1708684,0.21693529,0.30352655,0.24914947,0.059520241,0.012833471,0.0018652807,28700,0.0138309,0.001220616
3619,0.022882435,5.1952188e-4,66100,0.11157076,0.19670229,0.22027034,0.23704413,0.23441242,0.059239447,0.0012176576,37100,0.055485062,0.0053565833
3616,0.016635992,5.7690413e-5,70400,0.11681075,0.20608895,0.26097891,0.23030818,0.18581316,0.029507134,0.0080626076,32400,0.03477183,0.0073051243
1940,0.027011991,0.0028392537,71300,0.11373046,0.1406168,0.23927361,0.29160494,0.21477425,0.038485371,6.8485888e-4,42600,0.057154194,0.011419179
1294,0.023818141,4.6899897e-4,54200,0.20210163,0.22974357,0.23325983,0.20285709,0.13203786,0.016638212,0.0017366413,28200,0.025695542,0.0033664617
1857,0.022238528,9.0932503e-5,55600,0.14470831,0.23840037,0.28016463,0.2287204,0.10800621,0.016411897,0.0011716106,32200,0.011794974,0.0038301651
8466,0.014651584,0,49700,0.20136935,0.24327259,0.2735042,0.19894169,0.082912207,0.012804292,1.812382e-4,22900,0.0093528861,5.0008613e-5
1636,0.010312237,1.5267865e-4,73100,0.11966722,0.15293281,0.23588105,0.30063799,0.19088097,0.020158198,0.0030008957,30600,0.020953773,0.0019504922
2317,0.0099159032,3.6369809e-5,65300,0.12490255,0.17980459,0.26781839,0.30837721,0.11909726,0.022023939,0.0048360508,26400,0.013941959,0.0011209733
3181,0.028698593,8.5024384e-4,61700,0.14213049,0.20761395,0.26001388,0.25120032,0.13904133,0.019316174,0.0027191897,37300,0.1020476,0.021696184
3220,0.020078082,4.0772764e-5,59700,0.15584025,0.19742188,0.26394957,0.25235364,0.1304348,0.022003716,0.0039634872,27600,0.031353705,0.0030015467
3620,0.0076792287,1.6793523e-4,130600,0.031312697,0.061414946,0.11495206,0.19057512,0.60174513,0.24844129,0.068877213,50000,0.16383785,0.04049366
7678,0.041487288,2.0723259e-4,62100,0.13039255,0.22100048,0.25453019,0.23608097,0.15799588,0.028437482,0.0024412684,49300,0.10508103,0.0089813359
3994,0.0079041617,6.9338553e-6,57300,0.16237929,0.23554043,0.23978958,0.24610819,0.11618254,0.016060865,0.0012387398,25700,0.0064911298,2.202427e-4
3447,0.026284566,8.0210695e-5,60600,0.20166422,0.2085426,0.22718322,0.24033704,0.12227293,0.027499486,0.0047870246,30400,0.017148815,0.0058117504
22378,0.0085559823,1.1718775e-4,72600,0.096555397,0.14737421,0.26341376,0.23654237,0.2561143,0.022518694,0.0048714327,23200,0.0029329413,0.0025261254
1594,0.032888282,0.0021256874,84500,0.094288513,0.15779713,0.1869961,0.20969814,0.35122007,0.10057279,0.013499799,49800,0.12244142,0.021809567
22,0.012873128,2.8713496e-4,64700,0.13165775,0.19255786,0.2514613,0.26758283,0.15674019,0.021441398,0.0023516514,28200,0.02429593,0.0026432509
1643,0.0084513072,0,58200,0.17745438,0.21519424,0.27573594,0.23741418,0.094201207,0.010584856,0.0014211355,26900,0.016655402,4.1711758e-4
2318,0.0091817053,1.0893813e-5,81800,0.052737158,0.12521289,0.24807113,0.29857352,0.27540541,0.052830845,0.007755199,35500,0.031342305,0.0047348775
1041,0.025963189,0.0042667836,107000,0.065644443,0.08057072,0.1781159,0.21260855,0.46306044,0.19756687,0.056479212,45100,0.11700018,0.025017938
2211,0.0061457339,8.1680925e-4,105300,0.028484464,0.065038145,0.13595259,0.32493731,0.44558746,0.088115953,0.012471278,55500,0.10374041,0.012755963
8078,0.017999161,6.9270004e-4,69300,0.13118115,0.17928687,0.22334018,0.29272258,0.17346926,0.02001664,0.0021927685,33400,0.028010784,0.0044669569
210,0.0097502265,1.8518529e-4,74500,0.12902354,0.17020354,0.19308129,0.26365113,0.24404049,0.041658897,0.0062377001,28700,0.02321334,0.003223178
2817,0.0066686086,4.3511187e-5,103300,0.035503291,0.085689455,0.15449618,0.28261596,0.44169506,0.12181795,0.012420257,52000,0.10392226,0.02336897
1983,0.0099259363,7.9668869e-5,49400,0.25937098,0.19201472,0.27020627,0.20134312,0.077064916,0.017492177,0.0042548669,28500,0.0064797639,0.0016964076
2342,0.020494115,2.5081494e-5,84800,0.073180601,0.13385765,0.19176108,0.28814745,0.31305304,0.085250296,0.019832719,41500,0.053748325,0.012267504
2310,0.0085783172,0,78100,0.084936365,0.14633785,0.22971782,0.30929738,0.22971062,0.015525902,0.0017013313,29200,0.022698119,0.0034487746
3621,0.026569691,0.0017550766,101100,0.10910878,0.13168564,0.11847927,0.18775448,0.45297185,0.19959193,0.064226687,42600,0.089834884,0.0217459
2092,0.016536757,1.4964328e-4,110900,0.052211516,0.093221687,0.17710958,0.20089792,0.47655928,0.21627627,0.066591382,34500,0.10525062,0.010719898
2829,0.020602625,0.0020208352,108400,0.060530484,0.079858646,0.15311313,0.22040436,0.48609334,0.18074282,0.052158859,49400,0.12736048,0.032164969
1528,0.016878696,0,60900,0.15208188,0.21870361,0.22994038,0.22190797,0.177366,0.03609572,0.0079083983,29600,0.022732904,0.002575421
1305,0.022457635,0.0066273212,172600,0.035795204,0.058271918,0.086171605,0.12980568,0.68995559,0.42007127,0.14479454,84800,0.43070355,0.20914166
11194,0.010404036,0,62200,0.15632856,0.20918451,0.27184507,0.2534675,0.10917422,0.0080668218,0.0029868765,25200,0.009118909,0.001111671
10881,0.0087423455,8.5818733e-4,67200,0.099369809,0.17845348,0.29991496,0.31984583,0.10241598,0.016961131,0.0023286087,29800,0.02066537,0.0025322924
20,0.023308825,2.470162e-4,47600,0.2474594,0.23821852,0.19791326,0.18750569,0.12890312,0.018888669,0.002278131,25200,0.025661206,0.002572116
1504,0.014946337,4.9825839e-4,62400,0.13158198,0.21235695,0.23599613,0.23147303,0.18859188,0.041231561,0.0097165154,27700,0.025204927,0.0024105308
2835,0.036183577,0.0022573723,98000,0.083287805,0.11777028,0.14901021,0.22371066,0.4262211,0.08607813,0.0081296135,56300,0.16364582,0.035212763
2837,0.034704667,0.0020167581,95300,0.081726015,0.12272443,0.15219377,0.25679523,0.38656056,0.066791192,0.0059959218,52700,0.139847,0.026922382
2858,0.025317978,0,85600,0.089489654,0.1479761,0.18239933,0.25943637,0.32069847,0.051449157,0.0071455077,44200,0.093807936,0.0086090397
2846,0.036890224,0.0015504799,91900,0.098972023,0.11501326,0.16398296,0.24103685,0.38099489,0.052140139,0.0031816196,46300,0.068203703,0.011008368
2838,0.084127478,0.0031922117,73600,0.16416624,0.17510751,0.16133295,0.19845596,0.30093735,0.05440874,0.0044201165,60100,0.16731939,0.030048523
2849,0.02040836,7.6709024e-4,91400,0.082869187,0.11617959,0.17293033,0.27727324,0.35074776,0.050535683,0.0033409642,44600,0.05549515,0.0094860252
2850,0.012028201,5.9448293e-4,83800,0.076338001,0.14370607,0.1990577,0.30692869,0.27396965,0.029712062,0.0045671626,39400,0.030639913,0.0037306817
11678,0.024750035,0,78000,0.0784766,0.14311621,0.24644655,0.32348359,0.20847711,0.026526682,5.6328712e-4,51300,0.060700059,2.6233235e-4
4866,3.1518596e-4,3.8363003e-5,52800,0.2016221,0.20684727,0.20790368,0.24444671,0.13918029,0.01075852,5.8229803e-4,17100,0.0075383028,4.7911151e-4
3624,0.019608129,5.4533593e-4,89300,0.090629965,0.13955076,0.16769059,0.2366797,0.36544901,0.081751227,0.0091334069,41900,0.069607429,0.012209439
2512,0.0071728989,1.5551603e-4,94500,0.082334727,0.12480973,0.16378187,0.24635431,0.3827194,0.12840766,0.027675111,32900,0.02363142,0.0046340325
1945,0.008410993,0,71600,0.068242677,0.18454182,0.2774992,0.26873732,0.20097905,0.021962015,0.0038624746,35000,0.050848164,0.0082020238
1531,0.026462711,0.0015605765,98300,0.072785452,0.1055084,0.16744119,0.21032661,0.44393834,0.18195811,0.039568562,44500,0.12946825,0.031174127
3674,0.012950923,0.0014165108,61000,0.15054026,0.21438292,0.25336516,0.26838291,0.11332888,0.012556694,0.0035512995,23200,0.035935681,0.003643217
2639,0.042902324,0.0022622331,96000,0.068676248,0.13003236,0.15977728,0.23977853,0.4017356,0.09099146,0.012514295,92100,0.40924653,0.069573089
2107,0.01626686,1.1272266e-5,99000,0.042376637,0.081458792,0.16615182,0.2933208,0.41669196,0.069179974,0.0080274222,55200,0.10201569,0.011737967
1044,0.01406983,5.9091653e-5,37200,0.29622325,0.29107746,0.18130159,0.15177992,0.079617783,0.010028997,9.0844271e-4,29600,0.0038353805,9.4856822e-4
2217,0.006295267,6.9025889e-5,123800,0.017229259,0.05785691,0.11001807,0.24627781,0.56861794,0.16999459,0.031388089,64500,0.20648439,0.035331335
1459,0.031547487,5.8304422e-6,52700,0.17962791,0.24510282,0.22926389,0.19063288,0.1553725,0.018569484,0.0026728604,34200,0.053984717,0.004421392
2878,0.018522808,1.8576132e-4,81200,0.098327525,0.15380031,0.18997929,0.26613092,0.29176185,0.037311211,0.0044318587,34600,0.054736685,0.0047749677
2218,0.02682866,6.4742455e-4,88100,0.07673727,0.1359562,0.1724198,0.24875018,0.36613658,0.10554343,0.022979448,47600,0.10022193,0.016256379
3625,0.052495364,0.0035081219,45000,0.23651515,0.26241556,0.21021473,0.17793401,0.11292057,0.0063981758,0.0012868353,37100,0.052037634,0.006831428
2879,0.019583898,0,42800,0.27294141,0.2712819,0.2139149,0.14375673,0.0981052,0.012084823,0.0021162177,25900,0.018914629,0.0026628955
56,0.012246013,1.6135609e-4,60900,0.14749363,0.20646119,0.25657919,0.24831277,0.14115329,0.018731114,0.0035207288,27700,0.0096106315,2.1858119e-4
31081,0.01927687,4.7725112e-5,39600,0.3292276,0.25525755,0.2015411,0.13813037,0.075843334,0.013254412,0.0013881429,20800,0.011424888,7.1498891e-4
23269,0,0,49200,0.21827775,0.25584489,0.26797634,0.14857286,0.10932811,0.044597626,8.7524601e-4,17000,0.015079553,4.55826e-4
2970,0.011412367,3.6538393e-5,58400,0.14478326,0.22699998,0.2948665,0.22091022,0.11244005,0.013987675,0.0026819995,27100,0.0099036628,0.0021814499
3369,0.007308871,0,113300,0.033380736,0.088590182,0.13986075,0.22843292,0.50973523,0.18114674,0.037654195,52900,0.14224291,0.033850361
25688,0.011783164,8.83393e-5,84900,0.069196597,0.10436977,0.20010006,0.34360054,0.28273299,0.037623532,0.0042137625,31100,0.038112782,0.0043618917
3370,0.022861147,0.0060574315,135900,0.046533376,0.07791315,0.10337196,0.16131052,0.61087096,0.30420598,0.089766547,56700,0.2274792,0.088832922
3742,0.0080719553,0,109900,0.030879799,0.099864185,0.13877802,0.23855411,0.4919239,0.16993381,0.03262426,39000,0.080773234,0.013467929
2882,0.029369734,0.001833383,119700,0.056894027,0.097166307,0.12083702,0.18631917,0.53878343,0.25874001,0.072329193,61100,0.21047939,0.049065743
1946,0.021576794,1.1819232e-4,74000,0.055578582,0.11973739,0.33226043,0.23794752,0.25447604,0.03457839,0.0087480806,32800,0.074642725,0.0085025011
3796,0.018278891,0,74100,0.12211747,0.16634271,0.20361486,0.28473049,0.22319445,0.041716643,0.0059709335,31500,0.026254388,0.0033957486
1309,0.033660512,4.2436408e-5,62300,0.16317604,0.1836037,0.27014595,0.2142875,0.16878682,0.0092552481,9.790851e-4,32300,0.042937133,0.0050277794
1533,0.011976403,2.9032058e-4,61900,0.17122982,0.21338589,0.18679382,0.20638858,0.22220188,0.053983405,0.0083508808,28500,0.028019084,0.0042508086
3631,0.020677008,6.5820682e-4,75900,0.091978438,0.1523543,0.23790136,0.28504008,0.23272598,0.040723309,0.0065374188,41000,0.072486438,0.01393013
3626,0.016360326,4.7116153e-4,75400,0.10464811,0.16681708,0.21435517,0.25742316,0.25675637,0.045882095,0.0060235183,32900,0.030964501,0.003937243
1838,0.010390258,5.7936535e-4,102100,0.049985863,0.085103273,0.17469046,0.24595873,0.44426161,0.17366141,0.044470202,34200,0.099894322,0.027297543
11031,0.079975069,5.7685917e-4,29700,0.40302402,0.32354176,0.16352355,0.073615395,0.036295291,0.0020439958,2.9217871e-4,31300,0.03567845,0.0011438554
3627,0.018454222,2.2236356e-5,63900,0.14728203,0.19060302,0.24214457,0.2636368,0.15633368,0.020267695,0.0031146705,31600,0.021291453,0.0025374093
3371,0.033044096,0.0015557451,82700,0.092837185,0.15039097,0.1938467,0.24922453,0.31370053,0.060162328,0.0077590691,46700,0.089692146,0.015988458
7782,0.010715193,0,70900,0.13440971,0.20267747,0.23562038,0.3150596,0.11223288,0.016949292,0.0018180544,22500,0.0064833798,4.6464664e-4
4025,0.018134458,3.6824058e-6,55200,0.17613766,0.24961033,0.26850885,0.23741522,0.068328038,0.0086811977,9.8840648e-4,20100,0.0030875937,0.0011514504
5351,0.013299856,2.5160858e-4,49300,0.23519336,0.25125283,0.27395082,0.18176325,0.057839744,0.0082199294,0.00181361,25000,9.8063274e-6,9.8063274e-6
5354,0.032392375,2.1002936e-5,54600,0.17666835,0.23323953,0.26565275,0.25511459,0.069324903,0.017459918,0.0011826245,30000,0.021871647,4.0205242e-4
5360,0.0089206863,3.1669129e-5,43900,0.24189852,0.30016398,0.20003769,0.15601344,0.10188635,0.015121628,0.0022487277,28100,0.020842783,0.0010183116
5379,0.017835155,0,61500,0.14185852,0.19999798,0.34123373,0.23445982,0.08245004,0.0071951984,5.0522102e-4,31500,0.0012835508,5.8149855e-4
3522,0.029438972,6.4186554e-4,52600,0.18183444000000001,0.26628947,0.21371128,0.19536003,0.1428048,0.012182479,0.0015855858,36200,0.030916931,0.0035993545
3523,0.023016704,0,78400,0.095024854,0.14177652,0.22071144,0.28195673,0.26053047,0.042924114,0.0079724584,39700,0.074499734,0.0091748703
3525,0.0098634427,1.1306488e-4,71800,0.14091855,0.12435583,0.25319967,0.30113715,0.18038881,0.016053185,0.0014667833,36300,0.051835183,8.5748208e-4
8278,0.0084823696,0,64200,0.10642654,0.21014477,0.3117649,0.29551944,0.076144271,0.0052351253,0.0014446096,30600,0.015234957,0.0011980813
3628,0.022060772,0,61200,0.18795791,0.18474033,0.22684909,0.26017061,0.14028209,0.017740689,0.0029945087,28500,0.022150328,0.0014701578
9651,0.080873959,2.1582564e-5,35400,0.31893793,0.28806478,0.17108732,0.11623606,0.10567385,0.020879544,0.0046419529,42800,0.02870235,0.0017954372
3632,0.014348201,0.0013531814,119400,0.032128137,0.066445634,0.12343602,0.22143215,0.55655813,0.17482647,0.029282957,59400,0.22913502,0.057820417
3565,0.019332644,5.4873421e-4,72800,0.12235297,0.17186867,0.20619787,0.28276205,0.21681845,0.030426787,0.0044731898,38000,0.048470214,0.0099761486
11161,0.022967625,8.4917637e-4,81700,0.096550167,0.14114258,0.19453239,0.28147203,0.2863028,0.053248543,0.0067429449,43400,0.087147392,0.0098150373
3639,0.05293503,0.0016247159,47700,0.25405338,0.22907911,0.19211163,0.19464126,0.13011459,0.018382099,0.0029822474,39800,0.081100293,0.016118947
3636,0.010120558,0.0013076975,142700,0.027070837,0.069262259,0.10407761,0.1657261,0.63386321,0.32393876,0.085260786,52200,0.18314987,0.054693084
3641,0.024114691,0.0017429005,92800,0.063387118,0.12774017,0.14881013,0.27101374,0.38904884,0.09234456,0.011289771,47600,0.081252754,0.018244797
23122,0.013876758,0,31100,0.3851234,0.33394247,0.15921439,0.078625351,0.043094344,0.0049778977,0.0013961965,20200,0.0048758886,0
3642,0.034088165,6.0877361e-4,36300,0.30844814,0.30855688,0.18752526,0.1288559,0.066613764,0.0048757666,3.0129751e-5,27700,0.023712477,0.0012624144
3634,0.028902089,4.4553063e-4,56400,0.19122995,0.2207749,0.23413852,0.21641359,0.13744296,0.020485803,0.0033979598,33900,0.062856115,0.007250512
9225,0.061423015,0.0019758819,29100,0.43211061,0.27710029,0.13771294,0.10760895,0.045467179,0.003399485,0.0022869818,25400,0.029528573,0.0034347186
9932,0.044766776,7.6722383e-4,41000,0.2687678,0.27804726,0.24651086,0.14131063,0.065363489,0.012114255,0.0032185621,28900,0.04946408,0.0051165884
3615,0.014921669,3.2752563e-4,100900,0.061181758,0.10290318,0.1544522,0.25719824,0.42426467,0.10088115,0.012478079,44000,0.085266501,0.014310784
3644,0.015510181,0.0013088087,110300,0.045976318,0.085854888,0.14165913,0.23314662,0.49336293,0.15264884,0.024215158,48800,0.1487298,0.035660133
3645,0.013073719,1.2584799e-4,62800,0.12672192,0.23244244,0.19055972,0.27516404,0.17511192,0.02855625,0.008743925,42000,0.01044588,0.006309256
3646,0.025340879,0,82600,0.093652733,0.15982126,0.18477315,0.2497398,0.31201309,0.054045219,0.0061712302,40200,0.040738285,0.0061611175
3376,0.019863466,1.072935e-4,69500,0.11734048,0.15281491,0.27420884,0.32228082,0.13335499,0.019098919,0.004396311,36300,0.041742295,0.0022112166
21922,0.041882176,4.797932e-6,79300,0.10351507,0.1539652,0.20067742,0.22591421,0.31592798,0.11093231,0.025492089,37500,0.10754553,0.010497244
2052,0.02988348,4.8033562e-5,60700,0.13102926,0.21172935,0.29346457,0.26275548,0.10102135,0.018180704,5.2976055e-4,38000,0.036091458,7.7784192e-5
2001,0.011097357,7.2150474e-4,89700,0.05764756,0.12230342,0.19205934,0.31332535,0.3146643,0.073291205,0.011480174,45600,0.080238648,0.020134777
6871,0.011074869,2.6933037e-4,65800,0.13857174,0.19542445,0.23936194,0.27149692,0.155145,0.018767953,0.0021592618,27500,0.01616423,0.0010376454
9765,0.0081929062,2.2362428e-5,76200,0.091334358,0.14544046,0.22613679,0.3192707,0.21781769,0.026732508,0.0029394513,32500,0.02558526,0.0010363073
4713,0.021328054,5.7086925e-4,46700,0.2263338,0.26580852,0.25437883,0.19168994,0.061788838,0.0083615985,0.0012620563,24500,0.014718384,0.0012942825
3712,0.015789831,1.0164688e-4,65500,0.14849775,0.18100649,0.24139786,0.26670811,0.16238979,0.021600101,0.002854445,28900,0.020472206,0.0012446323
3121,0.0054639587,2.8489771e-7,75400,0.07716009,0.15599479,0.24202506,0.33155701,0.19326299,0.013785592,0.0055489019,38400,0.058687434,0.005377451
6788,0.01250039,2.9734849e-5,58900,0.14997767,0.22034883,0.26914877,0.24212843,0.11839616,0.018209426,0.0018442045,27200,0.019928008,0.0012357117
1987,0.015476429,0.0013789946,98300,0.048732698,0.08929646,0.17735219,0.25654441,0.42807424,0.14053874,0.046891436,45200,0.13302429,0.036259599000000003
3221,0.013701864,0,52000,0.18040159,0.25459829,0.26817369,0.21231882,0.084507614,0.0065483195,0.001294554,23900,0.018376885,0.0026346282
3526,0.0042032902,0.0016383278,79400,0.05285085,0.14958604,0.23442924,0.3405076,0.22262628,0.036624297,0.003322792,34000,0.042912532,0.0020347431
9430,0.0099386079,0,44100,0.23831306,0.29485226,0.26086369,0.13714564,0.068825334,0.0089595392,0.0043231994,19000,0.0099626239,2.3916829e-4
4926,0.012201315,3.9622686e-5,64000,0.13501753,0.19087204,0.25850251,0.26210737,0.15350072,0.018129611,0.0023659298,28500,0.01361705,0.0012083413
107,0.0444794,8.2070148e-4,55800,0.1749585,0.22259258,0.29106551,0.23039168,0.080991805,0.011807784,0,37500,0.031360261,0.002272239
4920,0.015383232,1.9833045e-5,63500,0.16775779,0.18858354,0.22371863,0.25219637,0.16774356,0.030407267,0.005022754,27200,0.017888203,0.0012846304
1839,0.019929627,7.4822252e-5,83700,0.042368028,0.12011084,0.22175965,0.35772699,0.25803453,0.043913785,0.0039877612,50800,0.071148418,0.0050421925
1771,0.011040245,1.9809246e-5,92700,0.047024734,0.073877141,0.18808356,0.33595508,0.35505944,0.08285518,0.027613943,37800,0.062998153,0.0091048516
1414,0.019886125,0.0022425894,198000,0.036446057,0.05281717,0.086031064,0.13127314,0.69343257,0.46843746000000003,0.19217913,67300,0.28652456,0.10124701
1772,0.0060571944,0,86400,0.052586116,0.11976092,0.19234461,0.33794621,0.29736215,0.048601087,0.007744628,33700,0.056741197,0.012155017
3647,0.011731648,0,153200,0.024545144,0.058847964,0.095395342,0.1612277,0.65998387,0.3634201,0.089625113,58100,0.22276013,0.067861579
3572,0.023480268,2.7865983e-5,55700,0.19369476,0.21383898,0.26346833,0.22181809,0.10718007,0.014411368,0.0012135357,29000,0.027160231,0.0042393832
1773,0.019356471,2.687391e-4,63800,0.12718341,0.20945169,0.24302462,0.25549811,0.16484217,0.022518681,0.0029142383,33700,0.036493257,0.0024632628
2812,0.06736102,2.2334776e-4,65400,0.23652473,0.17658103,0.19808364,0.24892694,0.13988364,0.030541288,0.0023571844,38200,0.025808986,0.0025895648
50,0.023605941,4.6010417e-4,64400,0.15588653,0.18981288,0.22265485,0.24689114,0.18475455,0.018578338,0.001813903,35800,0.03393583,0.0045159543
21077,0.010907822,4.0032981e-7,72900,0.094358183,0.17711319,0.23055404,0.27540919,0.22256532,0.03727778,0.0050176452,30100,0.025148541,0.0024049729
1597,0.0085553797,0.0014311242,103100,0.05335607,0.090877496,0.18429507,0.21618076,0.45529065,0.14904189,0.030987648,32200,0.03764011,0.0074511585
2495,0.007500594,5.1584421e-4,104700,0.02608363,0.07690838,0.1453439,0.29818806,0.45347607,0.074492112,0.0052366294,46400,0.10683431,0.025122384
2219,0.021266045,0.003530148,187900,0.034208201,0.055438161,0.074133776,0.12855855,0.70766133,0.46011913,0.14427018,73100,0.32391316,0.10815921
9763,0.015909294,3.2049327e-4,69800,0.12698649,0.17564505,0.22451463,0.26347721,0.20937659,0.034590427,0.0051479065,30000,0.033376355,0.0046209064
5311,0.013279609,0,54500,0.20128626,0.23742689,0.22904208,0.23245867,0.099786013,0.012131612,0.0033325606,25000,0.011670241,0.0015883092
9618,0.057658855,0,43900,0.27616358,0.25361958,0.22270517,0.16691737,0.08059416,0.0047443802,6.1896193e-4,26100,0.045588952,0.0052766325
9764,0.011538213,2.7253545e-5,80800,0.088228919,0.14855218,0.2026656,0.31765091,0.24290249,0.041605424,0.0062557319,33000,0.027014287,0.004665487
3527,0.0066619669,4.0778104e-5,67600,0.12882262,0.20843299,0.20464143,0.24357037,0.21453257,0.055681299,0.0064569148,37100,0.058246803,0.0025687998
1050,0.052321043,0,54400,0.18653946,0.24279442,0.22158647,0.18667972,0.16239992,0.017454993,0.0016463323,38900,0.05409959,0.0049560657
3648,0.020512415,0,57400,0.19091161,0.20638466,0.22249013,0.23324093,0.14697275,0.026657108,0.0043405849,29800,0.040973987,0.0057217432
2880,0.023257319,6.4774399e-4,66300,0.15505877,0.18203729,0.23314175,0.26986143,0.15990081,0.018880989,0.0028725539,29000,0.023061829,0.0018905513
3222,0.017907271,9.5245407e-5,56700,0.16308281,0.19395664,0.30159223,0.22935504,0.11201333,0.012814227,0.0027695734,26600,0.023430612,0.0028440619
1988,0.042775631,6.9547714e-5,56400,0.24598879,0.1737204,0.18047297,0.25163516,0.14818263,0.021267949,0.0015920325,36900,0.021132682,0.0054261805
2889,0.019334517,7.4113696e-4,134700,0.042998195,0.069660991,0.11221156,0.18285814,0.59227115,0.34550512,0.10896435,66600,0.25667125,0.084497944
2643,0.025529282,3.07676e-4,62400,0.15828724,0.2205002,0.20390692,0.21636155,0.20094416,0.02875866,0.0027345628,33600,0.038743369,0.0044772187
3528,0.019848457,3.2002736e-5,89300,0.077227071,0.11376946,0.18605858,0.26479405,0.3581509,0.089902341,0.018758714,38900,0.07695087,0.011486579
25593,0.02239546,1.7286715e-4,29600,0.42369816,0.29542175,0.18800546,0.071478091,0.02139657,0.0029114673,2.1258593e-4,19100,0.007233453,6.850019e-4
11189,0.071770497,0.0039573028,21200,0.60977477,0.11778417,0.083493009000000007,0.083595037,0.10535306,0.059879176,0.0057698591,15300,0.032130606,0.007071774
21005,0.013923385,1.3467638e-5,68500,0.1104374,0.1751686,0.25851449,0.27577609,0.18010338,0.027498294,0.0036520406,33700,0.026737398,0.0024313177
8221,0.032035813,1.7118381e-4,62900,0.1378499,0.20754373,0.24001303,0.24788588,0.16670749,0.022932852,0.0024697701,41300,0.04525663,0.0032881822
25590,0.017269246,7.2481334e-6,80600,0.10397141,0.14183585,0.18697265,0.24146721,0.32575294,0.063134156,0.0085816672,38100,0.06659881,0.0073410571
3123,0.012058979,4.130071e-4,74300,0.084329568,0.15303126,0.25247091,0.30842549,0.20174278,0.03194632,0.005010251,35700,0.049541444,0.0079102088
1051,0.016160509,5.7637325e-4,106100,0.064959638,0.096593529,0.13487202,0.23709644,0.46647847,0.1562501,0.032817472,44300,0.11362699,0.024776829
1052,0.018933684,7.1746524e-4,74600,0.12073208,0.17104548,0.20095557,0.24169533,0.26557153,0.051351201,0.0074615246,38100,0.066422358,0.017121293
1055,0.023543155,0,91300,0.07948333,0.10375337,0.17914931,0.28524745,0.35236657,0.049637221,0.0076836823,45800,0.075785786,0.0048436499
21,0.015362619,2.9547221e-4,85000,0.080150038,0.13421586,0.19527084,0.27905521,0.31130815,0.04368462,0.0041280212,35300,0.061619215,0.0071473462
1108,0.023464656,0.0016093244,93400,0.071958207,0.11390679,0.17742434,0.24871314,0.38799751,0.12608309,0.022993101,45800,0.13808678,0.034488186
1110,0.019953473,0.0010301139,58400,0.14775847,0.23259866,0.26461065,0.23565701,0.1193752,0.021353308,0.0041000801,27800,0.019108418,0.0032306938
1101,0.020554366,0,62900,0.14949626,0.21643676,0.21968234,0.22169593,0.19268861,0.040651869,0.0024463355,30900,0.03873612,0.0084788948
1085,0.026918091,2.5570782e-5,58800,0.20884383,0.20389442,0.21122904,0.22967407,0.14635864,0.021193264,0.0021793931,31400,0.033685677,0.0070893276
1086,0.028306451,1.3754332e-4,35400,0.32268348,0.30563664,0.18208903,0.12815164,0.061439026,0.0018638521,0.0011013468,28200,0.010493944,3.2399921e-4
20735,0.021412956,5.2735631e-5,48700,0.22807527,0.25400078,0.25734347,0.18633062,0.074249968,0.0076923589,0.0010824577,21400,0.0090727042,3.1269362e-4
5732,0.029194787,0,43500,0.26645309,0.2614961,0.24195191,0.17072292,0.059375927,0.0085308934,0.0039394572,23900,0.013712818,0.0016962714
5245,0.013951971,8.2775705e-6,57300,0.17275091,0.22594543,0.25373143,0.23587011,0.11170211,0.010131926,0.0028907435,24400,0.017069854,0.0026481901
1416,0.028920719,1.201491e-4,56600,0.16568729,0.21790864,0.27962309,0.19192277,0.14485823,0.020721804,0.0056697824,31900,0.044507045,0.0035415215
1312,0.048850957,0.0076398184,114700,0.088423379,0.10614046,0.12885636,0.16308188,0.51349801,0.22288206,0.047117095,67900,0.30550808,0.10113109
1313,0.044437986,0.0029225231,109400,0.085837573,0.1050657,0.13195091,0.18931694,0.48782891,0.16300775,0.026686411,61600,0.21275501,0.043626569
1314,0.067682147,0.0030904582,92100,0.12246905,0.13226604,0.15022802,0.19063993,0.40439701,0.11216428,0.015964504,60400,0.19716725,0.035942361
1315,0.055962522,0.004506941,105500,0.10242689,0.1251477,0.13295248,0.1619405,0.47753245,0.19321375,0.036824387,65800,0.27409267,0.081602953
1316,0.060172301,9.895676e-4,75000,0.14668724,0.16825736,0.17444277,0.19286288,0.31774977,0.076200359,0.0085811093,52800,0.13628517,0.027428165
1317,0.048327465,0.0039897105,111300,0.087772354,0.10862864,0.12673704,0.17635778,0.50050426,0.1911321,0.033567566,65300,0.24956581,0.063407302
1320,0.030754454,0.0017355393,124000,0.062115032,0.087147795,0.12730043,0.17274314,0.55069363,0.22143345,0.038128436,58800,0.20572531,0.047513336
1321,0.027699087,5.7032809e-4,115400,0.073746987,0.093399242,0.13786411,0.17325893,0.52173072,0.18620597,0.026509078,46100,0.11524724,0.021618629
1092,0.021545719,0.0011306307,77200,0.10891716,0.15528214,0.20502767,0.28143975,0.24933334,0.039192583,0.0052578254,38800,0.062596694,0.013210956
